prolific_id,completion_time,condition,construct,indicator,rating
5f674b595c87a8334bae7,2024-05-23 10:35:53,HETG_CONT,Perceived trust,T4,2
5f674b595c87a8334bae7,2024-05-23 10:50:56,BASE_CONT,Perceived recommendation diversity,D1,2
5f674b595c87a8334bae7,2024-05-23 10:50:56,BASE_CONT,Perceived recommendation diversity,D2,-1
5f674b595c87a8334bae7,2024-05-23 10:50:56,BASE_CONT,Perceived recommendation diversity,D3,1
5f674b595c87a8334bae7,2024-05-23 10:50:56,BASE_CONT,Perceived system effectiveness,E1,1
5f674b595c87a8334bae7,2024-05-23 10:50:56,BASE_CONT,Perceived system effectiveness,E2,-1
5f674b595c87a8334bae7,2024-05-23 10:50:56,BASE_CONT,Perceived system effectiveness,E3,2
5f674b595c87a8334bae7,2024-05-23 10:50:56,BASE_CONT,Perceived transparency,P1,-1
5f674b595c87a8334bae7,2024-05-23 10:50:56,BASE_CONT,Perceived transparency,P2,1
5f674b595c87a8334bae7,2024-05-23 10:50:56,BASE_CONT,Perceived transparency,P3,0
5f674b595c87a8334bae7,2024-05-23 10:50:56,BASE_CONT,Perceived recommendation quality,Q1,0
5f674b595c87a8334bae7,2024-05-23 10:50:56,BASE_CONT,Perceived recommendation quality,Q2,1
5f674b595c87a8334bae7,2024-05-23 10:50:56,BASE_CONT,Perceived recommendation quality,Q3,1
5f674b595c87a8334bae7,2024-05-23 10:50:56,BASE_CONT,Perceived recommendation quality,Q4,-2
5f674b595c87a8334bae7,2024-05-23 10:50:56,BASE_CONT,Perceived trust,T1,0
5f674b595c87a8334bae7,2024-05-23 10:50:56,BASE_CONT,Perceived trust,T2,1
5f674b595c87a8334bae7,2024-05-23 10:50:56,BASE_CONT,Perceived trust,T3,1
5f674b595c87a8334bae7,2024-05-23 10:50:56,BASE_CONT,Perceived trust,T4,2
5f674b595c87a8334bae7,2024-05-23 11:01:52,BASE,Perceived recommendation diversity,D1,1
5f674b595c87a8334bae7,2024-05-23 11:01:52,BASE,Perceived recommendation diversity,D2,-1
5f674b595c87a8334bae7,2024-05-23 11:01:52,BASE,Perceived recommendation diversity,D3,1
5f674b595c87a8334bae7,2024-05-23 11:01:52,BASE,Perceived system effectiveness,E1,2
5f674b595c87a8334bae7,2024-05-23 11:01:52,BASE,Perceived system effectiveness,E2,-2
5f674b595c87a8334bae7,2024-05-23 11:01:52,BASE,Perceived system effectiveness,E3,2
5f674b595c87a8334bae7,2024-05-23 11:01:52,BASE,Perceived transparency,P1,0
5f674b595c87a8334bae7,2024-05-23 11:01:52,BASE,Perceived transparency,P2,-1
5f674b595c87a8334bae7,2024-05-23 11:01:52,BASE,Perceived transparency,P3,-1
5f674b595c87a8334bae7,2024-05-23 11:01:52,BASE,Perceived recommendation quality,Q1,1
5f674b595c87a8334bae7,2024-05-23 11:01:52,BASE,Perceived recommendation quality,Q2,1
5f674b595c87a8334bae7,2024-05-23 11:01:52,BASE,Perceived recommendation quality,Q3,0
5f674b595c87a8334bae7,2024-05-23 11:01:52,BASE,Perceived recommendation quality,Q4,-2
5f674b595c87a8334bae7,2024-05-23 11:01:52,BASE,Perceived trust,T1,1
5f674b595c87a8334bae7,2024-05-23 11:01:52,BASE,Perceived trust,T2,1
5f674b595c87a8334bae7,2024-05-23 11:01:52,BASE,Perceived trust,T3,0
5f674b595c87a8334bae7,2024-05-23 11:01:52,BASE,Perceived trust,T4,1
65561aaf0bf86db2c8d124a2,2024-05-23 17:51:16,BASE,Perceived recommendation diversity,D1,1
65561aaf0bf86db2c8d124a2,2024-05-23 17:51:16,BASE,Perceived recommendation diversity,D2,1
65561aaf0bf86db2c8d124a2,2024-05-23 17:51:16,BASE,Perceived recommendation diversity,D3,2
65561aaf0bf86db2c8d124a2,2024-05-23 17:51:16,BASE,Perceived system effectiveness,E1,2
65561aaf0bf86db2c8d124a2,2024-05-23 17:51:16,BASE,Perceived system effectiveness,E2,-2
65561aaf0bf86db2c8d124a2,2024-05-23 17:51:16,BASE,Perceived system effectiveness,E3,2
65561aaf0bf86db2c8d124a2,2024-05-23 17:51:16,BASE,Perceived transparency,P1,2
65561aaf0bf86db2c8d124a2,2024-05-23 17:51:16,BASE,Perceived transparency,P2,1
65561aaf0bf86db2c8d124a2,2024-05-23 17:51:16,BASE,Perceived transparency,P3,2
65561aaf0bf86db2c8d124a2,2024-05-23 17:51:16,BASE,Perceived recommendation quality,Q1,2
65561aaf0bf86db2c8d124a2,2024-05-23 17:51:16,BASE,Perceived recommendation quality,Q2,2
65561aaf0bf86db2c8d124a2,2024-05-23 17:51:16,BASE,Perceived recommendation quality,Q3,2
65561aaf0bf86db2c8d124a2,2024-05-23 17:51:16,BASE,Perceived recommendation quality,Q4,-2
65561aaf0bf86db2c8d124a2,2024-05-23 17:51:16,BASE,Perceived trust,T1,2
65561aaf0bf86db2c8d124a2,2024-05-23 17:51:16,BASE,Perceived trust,T2,2
65561aaf0bf86db2c8d124a2,2024-05-23 17:51:16,BASE,Perceived trust,T3,2
65561aaf0bf86db2c8d124a2,2024-05-23 17:51:16,BASE,Perceived trust,T4,2
65561aaf0bf86db2c8d124a2,2024-05-23 18:01:03,BASE_CONT,Perceived recommendation diversity,D1,2
65561aaf0bf86db2c8d124a2,2024-05-23 18:01:03,BASE_CONT,Perceived recommendation diversity,D2,1
65561aaf0bf86db2c8d124a2,2024-05-23 18:01:03,BASE_CONT,Perceived recommendation diversity,D3,2
65561aaf0bf86db2c8d124a2,2024-05-23 18:01:03,BASE_CONT,Perceived system effectiveness,E1,2
65561aaf0bf86db2c8d124a2,2024-05-23 18:01:03,BASE_CONT,Perceived system effectiveness,E2,-2
65561aaf0bf86db2c8d124a2,2024-05-23 18:01:03,BASE_CONT,Perceived system effectiveness,E3,2
65561aaf0bf86db2c8d124a2,2024-05-23 18:01:03,BASE_CONT,Perceived transparency,P1,2
65561aaf0bf86db2c8d124a2,2024-05-23 18:01:03,BASE_CONT,Perceived transparency,P2,2
65561aaf0bf86db2c8d124a2,2024-05-23 18:01:03,BASE_CONT,Perceived transparency,P3,2
65561aaf0bf86db2c8d124a2,2024-05-23 18:01:03,BASE_CONT,Perceived recommendation quality,Q1,2
65561aaf0bf86db2c8d124a2,2024-05-23 18:01:03,BASE_CONT,Perceived recommendation quality,Q2,2
65561aaf0bf86db2c8d124a2,2024-05-23 18:01:03,BASE_CONT,Perceived recommendation quality,Q3,2
65561aaf0bf86db2c8d124a2,2024-05-23 18:01:03,BASE_CONT,Perceived recommendation quality,Q4,-2
65561aaf0bf86db2c8d124a2,2024-05-23 18:01:03,BASE_CONT,Perceived trust,T1,2
65561aaf0bf86db2c8d124a2,2024-05-23 18:01:03,BASE_CONT,Perceived trust,T2,2
65561aaf0bf86db2c8d124a2,2024-05-23 18:01:03,BASE_CONT,Perceived trust,T3,2
65561aaf0bf86db2c8d124a2,2024-05-23 18:01:03,BASE_CONT,Perceived trust,T4,2
65561aaf0bf86db2c8d124a2,2024-05-23 18:09:23,HETG_CONT,Perceived recommendation diversity,D1,2
65561aaf0bf86db2c8d124a2,2024-05-23 18:09:23,HETG_CONT,Perceived recommendation diversity,D2,1
65561aaf0bf86db2c8d124a2,2024-05-23 18:09:23,HETG_CONT,Perceived recommendation diversity,D3,2
65561aaf0bf86db2c8d124a2,2024-05-23 18:09:23,HETG_CONT,Perceived system effectiveness,E1,2
65561aaf0bf86db2c8d124a2,2024-05-23 18:09:23,HETG_CONT,Perceived system effectiveness,E2,-2
65561aaf0bf86db2c8d124a2,2024-05-23 18:09:23,HETG_CONT,Perceived system effectiveness,E3,2
65561aaf0bf86db2c8d124a2,2024-05-23 18:09:23,HETG_CONT,Perceived transparency,P1,2
65561aaf0bf86db2c8d124a2,2024-05-23 18:09:23,HETG_CONT,Perceived transparency,P2,2
65561aaf0bf86db2c8d124a2,2024-05-23 18:09:23,HETG_CONT,Perceived transparency,P3,2
65561aaf0bf86db2c8d124a2,2024-05-23 18:09:23,HETG_CONT,Perceived recommendation quality,Q1,2
65561aaf0bf86db2c8d124a2,2024-05-23 18:09:23,HETG_CONT,Perceived recommendation quality,Q2,2
65561aaf0bf86db2c8d124a2,2024-05-23 18:09:23,HETG_CONT,Perceived recommendation quality,Q3,2
65561aaf0bf86db2c8d124a2,2024-05-23 18:09:23,HETG_CONT,Perceived recommendation quality,Q4,-2
65561aaf0bf86db2c8d124a2,2024-05-23 18:09:23,HETG_CONT,Perceived trust,T1,2
65561aaf0bf86db2c8d124a2,2024-05-23 18:09:23,HETG_CONT,Perceived trust,T2,2
65561aaf0bf86db2c8d124a2,2024-05-23 18:09:23,HETG_CONT,Perceived trust,T3,2
65561aaf0bf86db2c8d124a2,2024-05-23 18:09:23,HETG_CONT,Perceived trust,T4,2
5e35373e1ddb124e6c306747,2024-05-24 12:23:05,BASE,Perceived recommendation diversity,D1,2
5e35373e1ddb124e6c306747,2024-05-24 12:23:05,BASE,Perceived recommendation diversity,D2,0
5e35373e1ddb124e6c306747,2024-05-24 12:23:05,BASE,Perceived recommendation diversity,D3,2
5e35373e1ddb124e6c306747,2024-05-24 12:23:05,BASE,Perceived system effectiveness,E1,2
5e35373e1ddb124e6c306747,2024-05-24 12:23:05,BASE,Perceived system effectiveness,E2,-2
5e35373e1ddb124e6c306747,2024-05-24 12:23:05,BASE,Perceived system effectiveness,E3,2
5e35373e1ddb124e6c306747,2024-05-24 12:23:05,BASE,Perceived transparency,P1,1
5e35373e1ddb124e6c306747,2024-05-24 12:23:05,BASE,Perceived transparency,P2,1
5e35373e1ddb124e6c306747,2024-05-24 12:23:05,BASE,Perceived transparency,P3,2
5e35373e1ddb124e6c306747,2024-05-24 12:23:05,BASE,Perceived recommendation quality,Q1,2
5e35373e1ddb124e6c306747,2024-05-24 12:23:05,BASE,Perceived recommendation quality,Q2,1
5e35373e1ddb124e6c306747,2024-05-24 12:23:05,BASE,Perceived recommendation quality,Q3,1
5e35373e1ddb124e6c306747,2024-05-24 12:23:05,BASE,Perceived recommendation quality,Q4,-2
5e35373e1ddb124e6c306747,2024-05-24 12:23:05,BASE,Perceived trust,T1,1
5e35373e1ddb124e6c306747,2024-05-24 12:23:05,BASE,Perceived trust,T2,1
5e35373e1ddb124e6c306747,2024-05-24 12:23:05,BASE,Perceived trust,T3,2
5e35373e1ddb124e6c306747,2024-05-24 12:23:05,BASE,Perceived trust,T4,2
5e35373e1ddb124e6c306747,2024-05-24 12:36:36,HETG_CONT,Perceived recommendation diversity,D1,1
5e35373e1ddb124e6c306747,2024-05-24 12:36:36,HETG_CONT,Perceived recommendation diversity,D2,-1
5e35373e1ddb124e6c306747,2024-05-24 12:36:36,HETG_CONT,Perceived recommendation diversity,D3,1
5e35373e1ddb124e6c306747,2024-05-24 12:36:36,HETG_CONT,Perceived system effectiveness,E1,2
5e35373e1ddb124e6c306747,2024-05-24 12:36:36,HETG_CONT,Perceived system effectiveness,E2,-2
5e35373e1ddb124e6c306747,2024-05-24 12:36:36,HETG_CONT,Perceived system effectiveness,E3,2
5e35373e1ddb124e6c306747,2024-05-24 12:36:36,HETG_CONT,Perceived transparency,P1,1
5e35373e1ddb124e6c306747,2024-05-24 12:36:36,HETG_CONT,Perceived transparency,P2,2
5e35373e1ddb124e6c306747,2024-05-24 12:36:36,HETG_CONT,Perceived transparency,P3,2
5e35373e1ddb124e6c306747,2024-05-24 12:36:36,HETG_CONT,Perceived recommendation quality,Q1,2
5e35373e1ddb124e6c306747,2024-05-24 12:36:36,HETG_CONT,Perceived recommendation quality,Q2,2
5e35373e1ddb124e6c306747,2024-05-24 12:36:36,HETG_CONT,Perceived recommendation quality,Q3,2
5e35373e1ddb124e6c306747,2024-05-24 12:36:36,HETG_CONT,Perceived recommendation quality,Q4,-2
5e35373e1ddb124e6c306747,2024-05-24 12:36:36,HETG_CONT,Perceived trust,T1,1
5e35373e1ddb124e6c306747,2024-05-24 12:36:36,HETG_CONT,Perceived trust,T2,1
5e35373e1ddb124e6c306747,2024-05-24 12:36:36,HETG_CONT,Perceived trust,T3,2
5e35373e1ddb124e6c306747,2024-05-24 12:36:36,HETG_CONT,Perceived trust,T4,2
5e35373e1ddb124e6c306747,2024-05-24 12:45:49,BASE_CONT,Perceived recommendation diversity,D1,2
5e35373e1ddb124e6c306747,2024-05-24 12:45:49,BASE_CONT,Perceived recommendation diversity,D2,1
5e35373e1ddb124e6c306747,2024-05-24 12:45:49,BASE_CONT,Perceived recommendation diversity,D3,2
5e35373e1ddb124e6c306747,2024-05-24 12:45:49,BASE_CONT,Perceived system effectiveness,E1,2
5e35373e1ddb124e6c306747,2024-05-24 12:45:49,BASE_CONT,Perceived system effectiveness,E2,-2
5e35373e1ddb124e6c306747,2024-05-24 12:45:49,BASE_CONT,Perceived system effectiveness,E3,2
5e35373e1ddb124e6c306747,2024-05-24 12:45:49,BASE_CONT,Perceived transparency,P1,1
5e35373e1ddb124e6c306747,2024-05-24 12:45:49,BASE_CONT,Perceived transparency,P2,2
5e35373e1ddb124e6c306747,2024-05-24 12:45:49,BASE_CONT,Perceived transparency,P3,2
5e35373e1ddb124e6c306747,2024-05-24 12:45:49,BASE_CONT,Perceived recommendation quality,Q1,1
5e35373e1ddb124e6c306747,2024-05-24 12:45:49,BASE_CONT,Perceived recommendation quality,Q2,1
5e35373e1ddb124e6c306747,2024-05-24 12:45:49,BASE_CONT,Perceived recommendation quality,Q3,2
5e35373e1ddb124e6c306747,2024-05-24 12:45:49,BASE_CONT,Perceived recommendation quality,Q4,-2
5e35373e1ddb124e6c306747,2024-05-24 12:45:49,BASE_CONT,Perceived trust,T1,1
5e35373e1ddb124e6c306747,2024-05-24 12:45:49,BASE_CONT,Perceived trust,T2,1
5e35373e1ddb124e6c306747,2024-05-24 12:45:49,BASE_CONT,Perceived trust,T3,1
5e35373e1ddb124e6c306747,2024-05-24 12:45:49,BASE_CONT,Perceived trust,T4,2
59a3b1a35fd74b0001abf9c1,2024-05-24 15:22:50,HETG_CONT,Perceived recommendation diversity,D1,1
59a3b1a35fd74b0001abf9c1,2024-05-24 15:22:50,HETG_CONT,Perceived recommendation diversity,D2,-1
59a3b1a35fd74b0001abf9c1,2024-05-24 15:22:50,HETG_CONT,Perceived recommendation diversity,D3,1
59a3b1a35fd74b0001abf9c1,2024-05-24 15:22:50,HETG_CONT,Perceived system effectiveness,E1,0
59a3b1a35fd74b0001abf9c1,2024-05-24 15:22:50,HETG_CONT,Perceived system effectiveness,E2,-1
59a3b1a35fd74b0001abf9c1,2024-05-24 15:22:50,HETG_CONT,Perceived system effectiveness,E3,1
59a3b1a35fd74b0001abf9c1,2024-05-24 15:22:50,HETG_CONT,Perceived transparency,P1,1
59a3b1a35fd74b0001abf9c1,2024-05-24 15:22:50,HETG_CONT,Perceived transparency,P2,1
59a3b1a35fd74b0001abf9c1,2024-05-24 15:22:50,HETG_CONT,Perceived transparency,P3,1
59a3b1a35fd74b0001abf9c1,2024-05-24 15:22:50,HETG_CONT,Perceived recommendation quality,Q1,1
59a3b1a35fd74b0001abf9c1,2024-05-24 15:22:50,HETG_CONT,Perceived recommendation quality,Q2,1
59a3b1a35fd74b0001abf9c1,2024-05-24 15:22:50,HETG_CONT,Perceived recommendation quality,Q3,0
59a3b1a35fd74b0001abf9c1,2024-05-24 15:22:50,HETG_CONT,Perceived recommendation quality,Q4,-1
59a3b1a35fd74b0001abf9c1,2024-05-24 15:22:50,HETG_CONT,Perceived trust,T1,0
59a3b1a35fd74b0001abf9c1,2024-05-24 15:22:50,HETG_CONT,Perceived trust,T2,0
59a3b1a35fd74b0001abf9c1,2024-05-24 15:22:50,HETG_CONT,Perceived trust,T3,1
59a3b1a35fd74b0001abf9c1,2024-05-24 15:22:50,HETG_CONT,Perceived trust,T4,0
59a3b1a35fd74b0001abf9c1,2024-05-24 15:37:48,BASE_CONT,Perceived recommendation diversity,D1,1
59a3b1a35fd74b0001abf9c1,2024-05-24 15:37:48,BASE_CONT,Perceived recommendation diversity,D2,-1
59a3b1a35fd74b0001abf9c1,2024-05-24 15:37:48,BASE_CONT,Perceived recommendation diversity,D3,1
59a3b1a35fd74b0001abf9c1,2024-05-24 15:37:48,BASE_CONT,Perceived system effectiveness,E1,0
59a3b1a35fd74b0001abf9c1,2024-05-24 15:37:48,BASE_CONT,Perceived system effectiveness,E2,0
59a3b1a35fd74b0001abf9c1,2024-05-24 15:37:48,BASE_CONT,Perceived system effectiveness,E3,0
59a3b1a35fd74b0001abf9c1,2024-05-24 15:37:48,BASE_CONT,Perceived transparency,P1,-1
59a3b1a35fd74b0001abf9c1,2024-05-24 15:37:48,BASE_CONT,Perceived transparency,P2,-1
59a3b1a35fd74b0001abf9c1,2024-05-24 15:37:48,BASE_CONT,Perceived transparency,P3,-1
59a3b1a35fd74b0001abf9c1,2024-05-24 15:37:48,BASE_CONT,Perceived recommendation quality,Q1,0
59a3b1a35fd74b0001abf9c1,2024-05-24 15:37:48,BASE_CONT,Perceived recommendation quality,Q2,-1
59a3b1a35fd74b0001abf9c1,2024-05-24 15:37:48,BASE_CONT,Perceived recommendation quality,Q3,0
59a3b1a35fd74b0001abf9c1,2024-05-24 15:37:48,BASE_CONT,Perceived recommendation quality,Q4,0
59a3b1a35fd74b0001abf9c1,2024-05-24 15:37:48,BASE_CONT,Perceived trust,T1,-1
59a3b1a35fd74b0001abf9c1,2024-05-24 15:37:48,BASE_CONT,Perceived trust,T2,-1
59a3b1a35fd74b0001abf9c1,2024-05-24 15:37:48,BASE_CONT,Perceived trust,T3,-1
59a3b1a35fd74b0001abf9c1,2024-05-24 15:37:48,BASE_CONT,Perceived trust,T4,1
59a3b1a35fd74b0001abf9c1,2024-05-24 15:48:02,BASE,Perceived recommendation diversity,D1,1
59a3b1a35fd74b0001abf9c1,2024-05-24 15:48:02,BASE,Perceived recommendation diversity,D2,-1
59a3b1a35fd74b0001abf9c1,2024-05-24 15:48:02,BASE,Perceived recommendation diversity,D3,1
59a3b1a35fd74b0001abf9c1,2024-05-24 15:48:02,BASE,Perceived system effectiveness,E1,0
59a3b1a35fd74b0001abf9c1,2024-05-24 15:48:02,BASE,Perceived system effectiveness,E2,0
59a3b1a35fd74b0001abf9c1,2024-05-24 15:48:02,BASE,Perceived system effectiveness,E3,1
59a3b1a35fd74b0001abf9c1,2024-05-24 15:48:02,BASE,Perceived transparency,P1,0
59a3b1a35fd74b0001abf9c1,2024-05-24 15:48:02,BASE,Perceived transparency,P2,1
59a3b1a35fd74b0001abf9c1,2024-05-24 15:48:02,BASE,Perceived transparency,P3,1
59a3b1a35fd74b0001abf9c1,2024-05-24 15:48:02,BASE,Perceived recommendation quality,Q1,0
59a3b1a35fd74b0001abf9c1,2024-05-24 15:48:02,BASE,Perceived recommendation quality,Q2,0
59a3b1a35fd74b0001abf9c1,2024-05-24 15:48:02,BASE,Perceived recommendation quality,Q3,0
59a3b1a35fd74b0001abf9c1,2024-05-24 15:48:02,BASE,Perceived recommendation quality,Q4,-1
59a3b1a35fd74b0001abf9c1,2024-05-24 15:48:02,BASE,Perceived trust,T1,0
59a3b1a35fd74b0001abf9c1,2024-05-24 15:48:02,BASE,Perceived trust,T2,1
59a3b1a35fd74b0001abf9c1,2024-05-24 15:48:02,BASE,Perceived trust,T3,-1
59a3b1a35fd74b0001abf9c1,2024-05-24 15:48:02,BASE,Perceived trust,T4,0
5a9e9fc46219a30001f54994,2024-05-28 10:27:16,BASE,Perceived recommendation diversity,D1,2
5a9e9fc46219a30001f54994,2024-05-28 10:27:16,BASE,Perceived recommendation diversity,D2,1
5a9e9fc46219a30001f54994,2024-05-28 10:27:16,BASE,Perceived recommendation diversity,D3,1
5a9e9fc46219a30001f54994,2024-05-28 10:27:16,BASE,Perceived system effectiveness,E1,1
5a9e9fc46219a30001f54994,2024-05-28 10:27:16,BASE,Perceived system effectiveness,E2,-1
5a9e9fc46219a30001f54994,2024-05-28 10:27:16,BASE,Perceived system effectiveness,E3,2
5a9e9fc46219a30001f54994,2024-05-28 10:27:16,BASE,Perceived transparency,P1,1
5a9e9fc46219a30001f54994,2024-05-28 10:27:16,BASE,Perceived transparency,P2,0
5a9e9fc46219a30001f54994,2024-05-28 10:27:16,BASE,Perceived transparency,P3,0
5a9e9fc46219a30001f54994,2024-05-28 10:27:16,BASE,Perceived recommendation quality,Q1,2
5a9e9fc46219a30001f54994,2024-05-28 10:27:16,BASE,Perceived recommendation quality,Q2,2
5a9e9fc46219a30001f54994,2024-05-28 10:27:16,BASE,Perceived recommendation quality,Q3,1
5a9e9fc46219a30001f54994,2024-05-28 10:27:16,BASE,Perceived recommendation quality,Q4,-1
5a9e9fc46219a30001f54994,2024-05-28 10:27:16,BASE,Perceived trust,T1,1
5a9e9fc46219a30001f54994,2024-05-28 10:27:16,BASE,Perceived trust,T2,1
5a9e9fc46219a30001f54994,2024-05-28 10:27:16,BASE,Perceived trust,T3,1
5a9e9fc46219a30001f54994,2024-05-28 10:27:16,BASE,Perceived trust,T4,1
5a9e9fc46219a30001f54994,2024-05-28 10:37:15,BASE_CONT,Perceived recommendation diversity,D1,2
5a9e9fc46219a30001f54994,2024-05-28 10:37:15,BASE_CONT,Perceived recommendation diversity,D2,1
5a9e9fc46219a30001f54994,2024-05-28 10:37:15,BASE_CONT,Perceived recommendation diversity,D3,2
5a9e9fc46219a30001f54994,2024-05-28 10:37:15,BASE_CONT,Perceived system effectiveness,E1,1
5a9e9fc46219a30001f54994,2024-05-28 10:37:15,BASE_CONT,Perceived system effectiveness,E2,0
5a9e9fc46219a30001f54994,2024-05-28 10:37:15,BASE_CONT,Perceived system effectiveness,E3,2
5a9e9fc46219a30001f54994,2024-05-28 10:37:15,BASE_CONT,Perceived transparency,P1,1
5a9e9fc46219a30001f54994,2024-05-28 10:37:15,BASE_CONT,Perceived transparency,P2,2
5a9e9fc46219a30001f54994,2024-05-28 10:37:15,BASE_CONT,Perceived transparency,P3,2
5a9e9fc46219a30001f54994,2024-05-28 10:37:15,BASE_CONT,Perceived recommendation quality,Q1,1
5a9e9fc46219a30001f54994,2024-05-28 10:37:15,BASE_CONT,Perceived recommendation quality,Q2,1
5a9e9fc46219a30001f54994,2024-05-28 10:37:15,BASE_CONT,Perceived recommendation quality,Q3,1
5a9e9fc46219a30001f54994,2024-05-28 10:37:15,BASE_CONT,Perceived recommendation quality,Q4,-2
5a9e9fc46219a30001f54994,2024-05-28 10:37:15,BASE_CONT,Perceived trust,T1,1
5a9e9fc46219a30001f54994,2024-05-28 10:37:15,BASE_CONT,Perceived trust,T2,1
5a9e9fc46219a30001f54994,2024-05-28 10:37:15,BASE_CONT,Perceived trust,T3,2
5a9e9fc46219a30001f54994,2024-05-28 10:37:15,BASE_CONT,Perceived trust,T4,2
5a9e9fc46219a30001f54994,2024-05-28 10:45:48,HETG_CONT,Perceived recommendation diversity,D1,2
5a9e9fc46219a30001f54994,2024-05-28 10:45:48,HETG_CONT,Perceived recommendation diversity,D2,2
5a9e9fc46219a30001f54994,2024-05-28 10:45:48,HETG_CONT,Perceived recommendation diversity,D3,1
5a9e9fc46219a30001f54994,2024-05-28 10:45:48,HETG_CONT,Perceived system effectiveness,E1,2
5a9e9fc46219a30001f54994,2024-05-28 10:45:48,HETG_CONT,Perceived system effectiveness,E2,-1
5a9e9fc46219a30001f54994,2024-05-28 10:45:48,HETG_CONT,Perceived system effectiveness,E3,2
5a9e9fc46219a30001f54994,2024-05-28 10:45:48,HETG_CONT,Perceived transparency,P1,2
5a9e9fc46219a30001f54994,2024-05-28 10:45:48,HETG_CONT,Perceived transparency,P2,1
5a9e9fc46219a30001f54994,2024-05-28 10:45:48,HETG_CONT,Perceived transparency,P3,1
5a9e9fc46219a30001f54994,2024-05-28 10:45:48,HETG_CONT,Perceived recommendation quality,Q1,2
5a9e9fc46219a30001f54994,2024-05-28 10:45:48,HETG_CONT,Perceived recommendation quality,Q2,1
5a9e9fc46219a30001f54994,2024-05-28 10:45:48,HETG_CONT,Perceived recommendation quality,Q3,1
5a9e9fc46219a30001f54994,2024-05-28 10:45:48,HETG_CONT,Perceived recommendation quality,Q4,-2
5a9e9fc46219a30001f54994,2024-05-28 10:45:48,HETG_CONT,Perceived trust,T1,1
5a9e9fc46219a30001f54994,2024-05-28 10:45:48,HETG_CONT,Perceived trust,T2,2
5a9e9fc46219a30001f54994,2024-05-28 10:45:48,HETG_CONT,Perceived trust,T3,2
5a9e9fc46219a30001f54994,2024-05-28 10:45:48,HETG_CONT,Perceived trust,T4,2
66398f6666729e9c617cf032,2024-05-29 14:22:35,BASE_CONT,Perceived recommendation diversity,D1,0
66398f6666729e9c617cf032,2024-05-29 14:22:35,BASE_CONT,Perceived recommendation diversity,D2,1
66398f6666729e9c617cf032,2024-05-29 14:22:35,BASE_CONT,Perceived recommendation diversity,D3,1
66398f6666729e9c617cf032,2024-05-29 14:22:35,BASE_CONT,Perceived system effectiveness,E1,1
66398f6666729e9c617cf032,2024-05-29 14:22:35,BASE_CONT,Perceived system effectiveness,E2,-1
66398f6666729e9c617cf032,2024-05-29 14:22:35,BASE_CONT,Perceived system effectiveness,E3,1
66398f6666729e9c617cf032,2024-05-29 14:22:35,BASE_CONT,Perceived transparency,P1,0
66398f6666729e9c617cf032,2024-05-29 14:22:35,BASE_CONT,Perceived transparency,P2,-1
66398f6666729e9c617cf032,2024-05-29 14:22:35,BASE_CONT,Perceived transparency,P3,2
66398f6666729e9c617cf032,2024-05-29 14:22:35,BASE_CONT,Perceived recommendation quality,Q1,1
66398f6666729e9c617cf032,2024-05-29 14:22:35,BASE_CONT,Perceived recommendation quality,Q2,1
66398f6666729e9c617cf032,2024-05-29 14:22:35,BASE_CONT,Perceived recommendation quality,Q3,1
66398f6666729e9c617cf032,2024-05-29 14:22:35,BASE_CONT,Perceived recommendation quality,Q4,-2
66398f6666729e9c617cf032,2024-05-29 14:22:35,BASE_CONT,Perceived trust,T1,1
66398f6666729e9c617cf032,2024-05-29 14:22:35,BASE_CONT,Perceived trust,T2,1
66398f6666729e9c617cf032,2024-05-29 14:22:35,BASE_CONT,Perceived trust,T3,0
66398f6666729e9c617cf032,2024-05-29 14:22:35,BASE_CONT,Perceived trust,T4,0
66398f6666729e9c617cf032,2024-05-29 14:36:17,HETG_CONT,Perceived recommendation diversity,D1,1
66398f6666729e9c617cf032,2024-05-29 14:36:17,HETG_CONT,Perceived recommendation diversity,D2,-2
66398f6666729e9c617cf032,2024-05-29 14:36:17,HETG_CONT,Perceived recommendation diversity,D3,0
66398f6666729e9c617cf032,2024-05-29 14:36:17,HETG_CONT,Perceived system effectiveness,E1,1
66398f6666729e9c617cf032,2024-05-29 14:36:17,HETG_CONT,Perceived system effectiveness,E2,-2
66398f6666729e9c617cf032,2024-05-29 14:36:17,HETG_CONT,Perceived system effectiveness,E3,1
66398f6666729e9c617cf032,2024-05-29 14:36:17,HETG_CONT,Perceived transparency,P1,1
66398f6666729e9c617cf032,2024-05-29 14:36:17,HETG_CONT,Perceived transparency,P2,2
66398f6666729e9c617cf032,2024-05-29 14:36:17,HETG_CONT,Perceived transparency,P3,2
66398f6666729e9c617cf032,2024-05-29 14:36:17,HETG_CONT,Perceived recommendation quality,Q1,1
66398f6666729e9c617cf032,2024-05-29 14:36:17,HETG_CONT,Perceived recommendation quality,Q2,1
66398f6666729e9c617cf032,2024-05-29 14:36:17,HETG_CONT,Perceived recommendation quality,Q3,1
66398f6666729e9c617cf032,2024-05-29 14:36:17,HETG_CONT,Perceived recommendation quality,Q4,-2
66398f6666729e9c617cf032,2024-05-29 14:36:17,HETG_CONT,Perceived trust,T1,1
66398f6666729e9c617cf032,2024-05-29 14:36:17,HETG_CONT,Perceived trust,T2,1
66398f6666729e9c617cf032,2024-05-29 14:36:17,HETG_CONT,Perceived trust,T3,1
